B1_avg,B2_avg,B3_avg,B4_avg,B5_avg,B6_avg,B7_avg,B8_avg,B9_avg,Direction,RP,X,Y,Device
-88,-87,-87,-84,-86,-73,-78,-75,-75,sul,P_9_1,1.57,13.74,Moto7
-89,-83,-87,-84,-84,-73,-84,-73,-73,sul,P_9_1,1.57,13.74,Moto7
-89,-85,-88,-90,-88,-73,-84,-69,-72,sul,P_9_1,1.57,13.74,Moto7
-90,-90,-88,-88,-87,-73,-84,-71,-76,sul,P_9_1,1.57,13.74,Moto7
-89,-89,-86,-90,-87,-73,-82,-70,-77,sul,P_9_1,1.57,13.74,Moto7
-89,-92,-89,-87,-84,-72,-84,-71,-79,sul,P_9_1,1.57,13.74,Moto7
-87,-95,-89,-84,-84,-72,-83,-73,-82,sul,P_9_1,1.57,13.74,Moto7
-87,-96,-89,-83,-86,-74,-83,-72,-80,sul,P_9_1,1.57,13.74,Moto7
-89,-91,-88,-83,-86,-74,-81,-71,-77,sul,P_9_1,1.57,13.74,Moto7
-89,-89,-88,-84,-85,-73,-81,-75,-77,sul,P_9_1,1.57,13.74,Moto7
-88,-87,-89,-87,-84,-75,-81,-70,-75,sul,P_9_1,1.57,13.74,Moto7
-90,-87,-88,-84,-85,-74,-81,-71,-75,sul,P_9_1,1.57,13.74,Moto7
-89,-89,-88,-85,-86,-75,-81,-72,-76,sul,P_9_1,1.57,13.74,Moto7
-90,-90,-88,-83,-86,-75,-82,-69,-77,sul,P_9_1,1.57,13.74,Moto7
-91,-88,-88,-82,-93,-74,-78,-71,-76,sul,P_9_1,1.57,13.74,Moto7
-91,-93,-85,-87,-89,-73,-78,-74,-74,sul,P_9_1,1.57,13.74,Moto7
-89,-89,-86,-85,-89,-74,-86,-72,-72,sul,P_9_1,1.57,13.74,Moto7
-90,-86,-86,-85,-88,-74,-87,-67,-71,sul,P_9_1,1.57,13.74,Moto7
-89,-87,-87,-86,-88,-74,-86,-70,-72,sul,P_9_1,1.57,13.74,Moto7
-87,-87,-86,-87,-91,-74,-81,-70,-72,sul,P_9_1,1.57,13.74,Moto7
-89,-94,-83,-90,-90,-77,-80,-72,-75,sul,P_9_1,1.57,13.74,Moto7
-86,-92,-94,-87,-88,-78,-86,-75,-84,oeste,P_9_1,1.57,13.74,Moto7
-87,-91,-92,-85,-89,-78,-82,-73,-90,oeste,P_9_1,1.57,13.74,Moto7
-89,-90,-91,-83,-89,-81,-85,-71,-87,oeste,P_9_1,1.57,13.74,Moto7
-90,-89,-91,-84,-92,-83,-82,-72,-87,oeste,P_9_1,1.57,13.74,Moto7
-88,-88,-89,-89,-91,-79,-86,-72,-86,oeste,P_9_1,1.57,13.74,Moto7
-91,-88,-88,-91,-88,-80,-82,-77,-86,oeste,P_9_1,1.57,13.74,Moto7
-89,-87,-87,-88,-88,-82,-86,-71,-85,oeste,P_9_1,1.57,13.74,Moto7
-89,-94,-89,-87,-91,-83,-88,-72,-89,oeste,P_9_1,1.57,13.74,Moto7
-89,-92,-89,-87,-91,-83,-92,-74,-85,oeste,P_9_1,1.57,13.74,Moto7
-88,-90,-89,-88,-91,-85,-89,-74,-91,oeste,P_9_1,1.57,13.74,Moto7
-88,-90,-89,-88,-95,-85,-89,-74,-89,oeste,P_9_1,1.57,13.74,Moto7
-88,-92,-87,-89,-93,-86,-88,-75,-86,oeste,P_9_1,1.57,13.74,Moto7
-89,-89,-86,-87,-90,-86,-86,-75,-86,oeste,P_9_1,1.57,13.74,Moto7
-88,-91,-87,-88,-90,-88,-86,-77,-85,oeste,P_9_1,1.57,13.74,Moto7
-86,-91,-87,-89,-92,-86,-88,-78,-83,oeste,P_9_1,1.57,13.74,Moto7
-86,-90,-88,-89,-90,-84,-88,-78,-86,oeste,P_9_1,1.57,13.74,Moto7
-88,-88,-93,-90,-96,-83,-86,-74,-84,oeste,P_9_1,1.57,13.74,Moto7
-91,-91,-86,-87,-91,-85,-86,-77,-84,oeste,P_9_1,1.57,13.74,Moto7
-89,-93,-88,-88,-90,-87,-86,-80,-85,oeste,P_9_1,1.57,13.74,Moto7
-88,-90,-87,-92,-92,-85,-86,-81,-85,oeste,P_9_1,1.57,13.74,Moto7
-89,-91,-89,-92,-91,-82,-86,-80,-84,oeste,P_9_1,1.57,13.74,Moto7
-90,-92,-91,-91,-94,-82,-85,-77,-84,oeste,P_9_1,1.57,13.74,Moto7
-88,-91,-89,-91,-90,-81,-85,-78,-83,oeste,P_9_1,1.57,13.74,Moto7
-90,-91,-90,-90,-94,-83,-87,-76,-85,oeste,P_9_1,1.57,13.74,Moto7
-89,-90,-88,-86,-91,-86,-86,-80,-84,oeste,P_9_1,1.57,13.74,Moto7
-91,-92,-90,-90,-88,-84,-87,-74,-83,oeste,P_9_1,1.57,13.74,Moto7
-91,-93,-94,-89,-89,-84,-85,-74,-85,oeste,P_9_1,1.57,13.74,Moto7
-91,-93,-87,-89,-94,-85,-87,-78,-85,oeste,P_9_1,1.57,13.74,Moto7
-89,-91,-91,-86,-92,-85,-87,-75,-85,oeste,P_9_1,1.57,13.74,Moto7
-77,-82,-80,-85,-86,-86,-88,-84,-91,norte,P_1_2,3.92,0.77,Moto7
-79,-81,-83,-80,-84,-85,-91,-80,-86,norte,P_1_2,3.92,0.77,Moto7
-79,-82,-82,-82,-86,-83,-90,-83,-89,norte,P_1_2,3.92,0.77,Moto7
-80,-84,-80,-82,-88,-83,-92,-85,-92,norte,P_1_2,3.92,0.77,Moto7
-77,-83,-78,-84,-87,-86,-87,-84,-88,norte,P_1_2,3.92,0.77,Moto7
-77,-85,-78,-82,-88,-86,-87,-84,-87,norte,P_1_2,3.92,0.77,Moto7
-78,-86,-83,-86,-90,-86,-88,-83,-87,norte,P_1_2,3.92,0.77,Moto7
-78,-86,-83,-91,-89,-87,-88,-82,-86,norte,P_1_2,3.92,0.77,Moto7
-78,-85,-81,-89,-87,-87,-89,-83,-88,norte,P_1_2,3.92,0.77,Moto7
-77,-86,-84,-86,-87,-85,-87,-82,-87,norte,P_1_2,3.92,0.77,Moto7
-78,-88,-83,-86,-87,-88,-87,-83,-85,norte,P_1_2,3.92,0.77,Moto7
-82,-86,-82,-86,-89,-89,-88,-84,-85,norte,P_1_2,3.92,0.77,Moto7
-78,-86,-81,-84,-87,-87,-87,-84,-86,norte,P_1_2,3.92,0.77,Moto7
-79,-87,-82,-86,-88,-87,-88,-84,-87,norte,P_1_2,3.92,0.77,Moto7
-78,-89,-82,-85,-87,-88,-88,-84,-84,norte,P_1_2,3.92,0.77,Moto7
-79,-86,-81,-83,-89,-88,-89,-85,-84,norte,P_1_2,3.92,0.77,Moto7
-80,-89,-82,-84,-90,-88,-88,-84,-84,norte,P_1_2,3.92,0.77,Moto7
-84,-87,-81,-83,-89,-87,-89,-86,-84,norte,P_1_2,3.92,0.77,Moto7
-77,-88,-81,-81,-88,-88,-88,-85,-83,norte,P_1_2,3.92,0.77,Moto7
-77,-85,-81,-80,-87,-89,-89,-86,-83,norte,P_1_2,3.92,0.77,Moto7
-78,-88,-82,-79,-88,-88,-90,-85,-83,norte,P_1_2,3.92,0.77,Moto7
-79,-84,-83,-78,-86,-89,-92,-83,-88,norte,P_1_2,3.92,0.77,Moto7
-79,-83,-80,-79,-86,-87,-91,-80,-89,norte,P_1_2,3.92,0.77,Moto7
-76,-87,-83,-83,-87,-88,-90,-85,-84,norte,P_1_2,3.92,0.77,Moto7
-77,-86,-83,-84,-86,-89,-89,-86,-85,norte,P_1_2,3.92,0.77,Moto7
-76,-84,-84,-82,-87,-87,-89,-85,-86,norte,P_1_2,3.92,0.77,Moto7
-77,-84,-83,-82,-84,-88,-89,-85,-86,norte,P_1_2,3.92,0.77,Moto7
-79,-84,-80,-80,-86,-89,-89,-86,-84,norte,P_1_2,3.92,0.77,Moto7
-77,-84,-81,-82,-86,-90,-90,-87,-84,norte,P_1_2,3.92,0.77,Moto7
-60,-81,-78,-76,-87,-84,-91,-82,-86,leste,P_1_2,3.92,0.77,Moto7
-63,-80,-80,-78,-85,-83,-91,-75,-88,leste,P_1_2,3.92,0.77,Moto7
-63,-83,-77,-76,-86,-83,-88,-76,-86,leste,P_1_2,3.92,0.77,Moto7
-62,-82,-81,-76,-86,-82,-89,-77,-90,leste,P_1_2,3.92,0.77,Moto7
-63,-83,-77,-75,-87,-83,-90,-74,-90,leste,P_1_2,3.92,0.77,Moto7
-61,-83,-81,-75,-86,-81,-87,-75,-87,leste,P_1_2,3.92,0.77,Moto7
-63,-84,-83,-75,-86,-83,-89,-74,-89,leste,P_1_2,3.92,0.77,Moto7
-62,-83,-82,-74,-86,-84,-87,-75,-86,leste,P_1_2,3.92,0.77,Moto7
-61,-82,-83,-74,-84,-86,-88,-74,-85,leste,P_1_2,3.92,0.77,Moto7
-62,-84,-78,-77,-86,-81,-89,-75,-84,leste,P_1_2,3.92,0.77,Moto7
-61,-79,-74,-82,-88,-82,-89,-78,-85,leste,P_1_2,3.92,0.77,Moto7
-59,-82,-78,-79,-87,-82,-87,-74,-87,leste,P_1_2,3.92,0.77,Moto7
-60,-84,-79,-78,-87,-81,-86,-75,-88,leste,P_1_2,3.92,0.77,Moto7
-60,-86,-78,-78,-87,-83,-83,-76,-88,leste,P_1_2,3.92,0.77,Moto7
-59,-82,-79,-79,-86,-84,-85,-75,-87,leste,P_1_2,3.92,0.77,Moto7
-59,-83,-79,-79,-88,-82,-83,-75,-88,leste,P_1_2,3.92,0.77,Moto7
-59,-79,-78,-80,-90,-84,-83,-77,-90,leste,P_1_2,3.92,0.77,Moto7
-61,-83,-78,-78,-94,-84,-84,-76,-89,leste,P_1_2,3.92,0.77,Moto7
-59,-84,-78,-78,-87,-80,-85,-75,-88,leste,P_1_2,3.92,0.77,Moto7
-59,-83,-79,-83,-86,-81,-85,-77,-89,leste,P_1_2,3.92,0.77,Moto7
-58,-86,-79,-80,-89,-82,-84,-77,-89,leste,P_1_2,3.92,0.77,Moto7
-58,-85,-79,-81,-85,-81,-81,-77,-90,leste,P_1_2,3.92,0.77,Moto7
-60,-86,-79,-78,-87,-83,-86,-77,-88,leste,P_1_2,3.92,0.77,Moto7
-60,-86,-82,-77,-89,-85,-87,-83,-89,leste,P_1_2,3.92,0.77,Moto7
-59,-79,-77,-84,-86,-84,-95,-83,-86,leste,P_1_2,3.92,0.77,Moto7
-60,-81,-77,-82,-86,-82,-88,-86,-88,leste,P_1_2,3.92,0.77,Moto7
-60,-84,-81,-82,-87,-86,-89,-85,-89,leste,P_1_2,3.92,0.77,Moto7
-61,-78,-77,-82,-86,-82,-91,-83,-86,leste,P_1_2,3.92,0.77,Moto7
-61,-77,-79,-81,-87,-80,-92,-84,-89,leste,P_1_2,3.92,0.77,Moto7
-62,-82,-84,-81,-86,-86,-89,-83,-92,sul,P_1_2,3.92,0.77,Moto7
-67,-79,-82,-76,-85,-86,-90,-83,-90,sul,P_1_2,3.92,0.77,Moto7
-65,-78,-85,-80,-90,-85,-93,-85,-92,sul,P_1_2,3.92,0.77,Moto7
-71,-76,-83,-84,-89,-86,-91,-84,-94,sul,P_1_2,3.92,0.77,Moto7
-63,-76,-82,-79,-89,-87,-87,-84,-86,sul,P_1_2,3.92,0.77,Moto7
-60,-75,-77,-78,-89,-85,-89,-86,-87,sul,P_1_2,3.92,0.77,Moto7
-61,-77,-85,-83,-88,-91,-87,-86,-94,sul,P_1_2,3.92,0.77,Moto7
-64,-73,-83,-78,-88,-83,-91,-86,-91,sul,P_1_2,3.92,0.77,Moto7
-64,-73,-84,-83,-87,-84,-89,-87,-91,sul,P_1_2,3.92,0.77,Moto7
-63,-76,-85,-81,-91,-88,-90,-88,-87,sul,P_1_2,3.92,0.77,Moto7
-63,-78,-80,-75,-92,-87,-88,-89,-85,sul,P_1_2,3.92,0.77,Moto7
-64,-77,-79,-75,-91,-88,-89,-88,-86,sul,P_1_2,3.92,0.77,Moto7
-67,-77,-78,-79,-87,-85,-88,-86,-89,sul,P_1_2,3.92,0.77,Moto7
-63,-77,-80,-78,-89,-85,-89,-86,-89,sul,P_1_2,3.92,0.77,Moto7
-61,-79,-81,-80,-87,-89,-90,-87,-88,sul,P_1_2,3.92,0.77,Moto7
-63,-77,-81,-77,-86,-84,-88,-88,-86,sul,P_1_2,3.92,0.77,Moto7
-64,-77,-80,-77,-87,-85,-88,-84,-85,sul,P_1_2,3.92,0.77,Moto7
-62,-76,-81,-82,-92,-85,-95,-89,-89,sul,P_1_2,3.92,0.77,Moto7
-60,-78,-82,-82,-90,-88,-92,-88,-92,sul,P_1_2,3.92,0.77,Moto7
-61,-78,-82,-84,-88,-86,-94,-84,-90,sul,P_1_2,3.92,0.77,Moto7
-62,-80,-83,-84,-91,-91,-94,-86,-90,sul,P_1_2,3.92,0.77,Moto7
-62,-78,-81,-77,-90,-87,-89,-88,-90,sul,P_1_2,3.92,0.77,Moto7
-61,-77,-80,-79,-92,-89,-90,-86,-90,sul,P_1_2,3.92,0.77,Moto7
-62,-76,-83,-80,-90,-87,-93,-88,-92,sul,P_1_2,3.92,0.77,Moto7
-62,-75,-82,-78,-91,-88,-92,-86,-93,sul,P_1_2,3.92,0.77,Moto7
-62,-75,-84,-80,-89,-87,-88,-86,-93,sul,P_1_2,3.92,0.77,Moto7
-63,-73,-82,-75,-86,-88,-87,-85,-86,sul,P_1_2,3.92,0.77,Moto7
-60,-74,-80,-76,-87,-86,-88,-82,-86,sul,P_1_2,3.92,0.77,Moto7
-60,-74,-78,-77,-87,-88,-88,-85,-86,sul,P_1_2,3.92,0.77,Moto7
-67,-76,-83,-81,-86,-84,-88,-80,-88,oeste,P_1_2,3.92,0.77,Moto7
-63,-79,-86,-80,-84,-86,-87,-82,-86,oeste,P_1_2,3.92,0.77,Moto7
-64,-75,-84,-84,-84,-89,-88,-80,-86,oeste,P_1_2,3.92,0.77,Moto7
-67,-75,-84,-85,-84,-89,-90,-81,-88,oeste,P_1_2,3.92,0.77,Moto7
-69,-75,-85,-89,-86,-89,-87,-79,-92,oeste,P_1_2,3.92,0.77,Moto7
-66,-79,-85,-83,-82,-89,-90,-80,-89,oeste,P_1_2,3.92,0.77,Moto7
-62,-79,-86,-83,-84,-86,-90,-83,-86,oeste,P_1_2,3.92,0.77,Moto7
-64,-81,-88,-80,-84,-90,-92,-81,-87,oeste,P_1_2,3.92,0.77,Moto7
-66,-83,-92,-78,-83,-90,-91,-81,-88,oeste,P_1_2,3.92,0.77,Moto7
-64,-81,-87,-80,-83,-88,-90,-79,-91,oeste,P_1_2,3.92,0.77,Moto7
-65,-80,-88,-80,-84,-89,-89,-80,-88,oeste,P_1_2,3.92,0.77,Moto7
-65,-79,-87,-80,-85,-88,-88,-79,-91,oeste,P_1_2,3.92,0.77,Moto7
-65,-77,-84,-80,-83,-85,-89,-81,-90,oeste,P_1_2,3.92,0.77,Moto7
-65,-79,-86,-81,-83,-89,-89,-80,-90,oeste,P_1_2,3.92,0.77,Moto7
-68,-81,-82,-79,-84,-90,-89,-81,-88,oeste,P_1_2,3.92,0.77,Moto7
-74,-80,-86,-80,-83,-89,-88,-83,-88,oeste,P_1_2,3.92,0.77,Moto7
-75,-82,-86,-81,-84,-89,-89,-81,-87,oeste,P_1_2,3.92,0.77,Moto7
-70,-82,-86,-78,-83,-90,-89,-79,-86,oeste,P_1_2,3.92,0.77,Moto7
-69,-80,-86,-78,-83,-88,-90,-80,-87,oeste,P_1_2,3.92,0.77,Moto7
-72,-78,-85,-79,-84,-88,-91,-79,-87,oeste,P_1_2,3.92,0.77,Moto7
-66,-78,-82,-81,-84,-93,-87,-78,-88,oeste,P_1_2,3.92,0.77,Moto7
-69,-79,-85,-76,-84,-89,-91,-80,-86,oeste,P_1_2,3.92,0.77,Moto7
-67,-81,-84,-76,-83,-85,-86,-82,-89,oeste,P_1_2,3.92,0.77,Moto7
-69,-83,-86,-77,-82,-88,-89,-79,-88,oeste,P_1_2,3.92,0.77,Moto7
-67,-76,-84,-75,-85,-84,-90,-83,-87,oeste,P_1_2,3.92,0.77,Moto7
-68,-76,-81,-76,-80,-91,-90,-79,-86,oeste,P_1_2,3.92,0.77,Moto7
-68,-76,-83,-76,-81,-87,-90,-79,-88,oeste,P_1_2,3.92,0.77,Moto7
-65,-76,-82,-76,-81,-88,-91,-78,-88,oeste,P_1_2,3.92,0.77,Moto7
-64,-77,-80,-75,-80,-89,-93,-77,-88,oeste,P_1_2,3.92,0.77,Moto7
-92,-87,-88,-94,-86,-75,-84,-70,-70,norte,P_8_2,3.92,12.08,Moto7
-91,-89,-90,-92,-88,-76,-84,-69,-71,norte,P_8_2,3.92,12.08,Moto7
-92,-91,-90,-90,-91,-78,-84,-69,-71,norte,P_8_2,3.92,12.08,Moto7
-95,-88,-90,-92,-92,-76,-84,-67,-70,norte,P_8_2,3.92,12.08,Moto7
-92,-88,-90,-89,-85,-76,-85,-70,-71,norte,P_8_2,3.92,12.08,Moto7
-93,-91,-90,-89,-87,-75,-84,-69,-70,norte,P_8_2,3.92,12.08,Moto7
-98,-92,-93,-89,-84,-78,-82,-68,-68,norte,P_8_2,3.92,12.08,Moto7
-90,-90,-89,-85,-84,-74,-82,-67,-70,norte,P_8_2,3.92,12.08,Moto7
-88,-90,-90,-83,-87,-76,-81,-68,-71,norte,P_8_2,3.92,12.08,Moto7
-88,-89,-91,-89,-85,-77,-82,-67,-70,norte,P_8_2,3.92,12.08,Moto7
-85,-89,-91,-90,-86,-78,-75,-68,-71,norte,P_8_2,3.92,12.08,Moto7
-91,-88,-87,-90,-84,-73,-79,-68,-69,norte,P_8_2,3.92,12.08,Moto7
-88,-89,-91,-93,-84,-77,-84,-65,-70,norte,P_8_2,3.92,12.08,Moto7
-91,-88,-89,-90,-84,-77,-87,-64,-71,norte,P_8_2,3.92,12.08,Moto7
-90,-91,-89,-90,-85,-78,-82,-66,-73,norte,P_8_2,3.92,12.08,Moto7
-89,-90,-88,-92,-84,-76,-85,-65,-71,norte,P_8_2,3.92,12.08,Moto7
-87,-90,-91,-90,-83,-77,-83,-68,-72,norte,P_8_2,3.92,12.08,Moto7
-86,-91,-90,-92,-85,-76,-86,-69,-70,norte,P_8_2,3.92,12.08,Moto7
-89,-90,-89,-95,-85,-77,-85,-67,-69,norte,P_8_2,3.92,12.08,Moto7
-88,-91,-92,-94,-84,-75,-86,-69,-69,norte,P_8_2,3.92,12.08,Moto7
-90,-89,-92,-94,-85,-76,-85,-72,-70,norte,P_8_2,3.92,12.08,Moto7
-89,-90,-92,-94,-88,-77,-86,-67,-69,norte,P_8_2,3.92,12.08,Moto7
-85,-92,-94,-91,-82,-78,-83,-68,-72,norte,P_8_2,3.92,12.08,Moto7
-85,-90,-92,-89,-83,-77,-84,-67,-73,norte,P_8_2,3.92,12.08,Moto7
-87,-89,-91,-92,-88,-78,-86,-68,-69,norte,P_8_2,3.92,12.08,Moto7
-87,-92,-88,-91,-88,-77,-82,-67,-72,norte,P_8_2,3.92,12.08,Moto7
-86,-89,-90,-91,-87,-77,-81,-67,-73,norte,P_8_2,3.92,12.08,Moto7
-88,-90,-89,-90,-86,-76,-79,-69,-73,norte,P_8_2,3.92,12.08,Moto7
-89,-92,-91,-90,-88,-79,-80,-68,-72,norte,P_8_2,3.92,12.08,Moto7
-79,-83,-87,-85,-85,-83,-78,-67,-72,leste,P_8_2,3.92,12.08,Moto7
-80,-86,-87,-84,-84,-82,-81,-68,-73,leste,P_8_2,3.92,12.08,Moto7
-79,-84,-88,-84,-84,-81,-81,-71,-72,leste,P_8_2,3.92,12.08,Moto7
-80,-83,-89,-83,-85,-82,-76,-74,-73,leste,P_8_2,3.92,12.08,Moto7
-82,-82,-90,-88,-88,-87,-84,-75,-76,leste,P_8_2,3.92,12.08,Moto7
-81,-85,-91,-89,-85,-85,-83,-72,-77,leste,P_8_2,3.92,12.08,Moto7
-81,-82,-88,-87,-84,-85,-80,-77,-79,leste,P_8_2,3.92,12.08,Moto7
-81,-83,-90,-86,-86,-87,-80,-80,-75,leste,P_8_2,3.92,12.08,Moto7
-81,-81,-89,-83,-86,-86,-83,-77,-74,leste,P_8_2,3.92,12.08,Moto7
-82,-82,-87,-85,-86,-84,-83,-75,-72,leste,P_8_2,3.92,12.08,Moto7
-81,-83,-87,-84,-88,-83,-82,-79,-73,leste,P_8_2,3.92,12.08,Moto7
-83,-82,-90,-82,-88,-83,-80,-81,-74,leste,P_8_2,3.92,12.08,Moto7
-82,-83,-89,-83,-88,-83,-81,-78,-76,leste,P_8_2,3.92,12.08,Moto7
-83,-83,-87,-83,-86,-84,-81,-76,-76,leste,P_8_2,3.92,12.08,Moto7
-82,-83,-87,-83,-89,-83,-84,-75,-77,leste,P_8_2,3.92,12.08,Moto7
-81,-82,-88,-84,-87,-84,-84,-75,-76,leste,P_8_2,3.92,12.08,Moto7
-82,-82,-88,-83,-89,-81,-84,-74,-77,leste,P_8_2,3.92,12.08,Moto7
-83,-82,-90,-82,-87,-83,-84,-75,-77,leste,P_8_2,3.92,12.08,Moto7
-83,-82,-90,-83,-87,-81,-82,-76,-77,leste,P_8_2,3.92,12.08,Moto7
-81,-82,-88,-83,-85,-82,-83,-73,-79,leste,P_8_2,3.92,12.08,Moto7
-83,-82,-90,-83,-86,-82,-84,-72,-78,leste,P_8_2,3.92,12.08,Moto7
-82,-82,-90,-84,-89,-83,-82,-75,-79,leste,P_8_2,3.92,12.08,Moto7
-84,-82,-88,-84,-86,-83,-81,-73,-81,leste,P_8_2,3.92,12.08,Moto7
-82,-82,-88,-84,-87,-86,-82,-73,-81,leste,P_8_2,3.92,12.08,Moto7
-81,-83,-91,-83,-86,-85,-86,-73,-80,leste,P_8_2,3.92,12.08,Moto7
-82,-84,-90,-84,-85,-86,-87,-72,-81,leste,P_8_2,3.92,12.08,Moto7
-81,-84,-90,-84,-85,-85,-86,-74,-81,leste,P_8_2,3.92,12.08,Moto7
-82,-84,-91,-84,-84,-84,-84,-78,-83,leste,P_8_2,3.92,12.08,Moto7
-81,-84,-89,-83,-86,-87,-83,-76,-82,leste,P_8_2,3.92,12.08,Moto7
-81,-81,-87,-83,-84,-81,-78,-77,-79,sul,P_8_2,3.92,12.08,Moto7
-82,-87,-89,-88,-85,-83,-86,-76,-81,sul,P_8_2,3.92,12.08,Moto7
-82,-82,-87,-85,-87,-82,-82,-77,-82,sul,P_8_2,3.92,12.08,Moto7
-82,-84,-85,-82,-85,-79,-81,-78,-78,sul,P_8_2,3.92,12.08,Moto7
-80,-84,-89,-81,-89,-78,-77,-79,-82,sul,P_8_2,3.92,12.08,Moto7
-81,-84,-93,-82,-86,-82,-78,-79,-80,sul,P_8_2,3.92,12.08,Moto7
-83,-85,-92,-83,-86,-86,-80,-79,-78,sul,P_8_2,3.92,12.08,Moto7
-83,-84,-92,-83,-89,-84,-79,-81,-81,sul,P_8_2,3.92,12.08,Moto7
-82,-85,-86,-84,-86,-80,-78,-75,-79,sul,P_8_2,3.92,12.08,Moto7
-81,-83,-88,-84,-89,-81,-82,-76,-80,sul,P_8_2,3.92,12.08,Moto7
-81,-83,-87,-84,-89,-83,-80,-81,-81,sul,P_8_2,3.92,12.08,Moto7
-81,-86,-88,-83,-90,-82,-85,-81,-81,sul,P_8_2,3.92,12.08,Moto7
-81,-85,-90,-82,-89,-81,-79,-78,-81,sul,P_8_2,3.92,12.08,Moto7
-83,-85,-88,-84,-89,-84,-81,-78,-81,sul,P_8_2,3.92,12.08,Moto7
-81,-85,-88,-85,-89,-82,-81,-75,-79,sul,P_8_2,3.92,12.08,Moto7
-81,-83,-86,-84,-90,-80,-81,-74,-80,sul,P_8_2,3.92,12.08,Moto7
-81,-85,-89,-85,-88,-82,-79,-76,-79,sul,P_8_2,3.92,12.08,Moto7
-84,-82,-88,-83,-87,-83,-79,-75,-81,sul,P_8_2,3.92,12.08,Moto7
-83,-82,-86,-82,-87,-83,-80,-76,-80,sul,P_8_2,3.92,12.08,Moto7
-81,-81,-86,-82,-87,-83,-76,-76,-80,sul,P_8_2,3.92,12.08,Moto7
-83,-82,-82,-82,-87,-85,-76,-74,-82,sul,P_8_2,3.92,12.08,Moto7
-85,-81,-86,-82,-87,-87,-81,-75,-82,sul,P_8_2,3.92,12.08,Moto7
-86,-82,-88,-81,-92,-85,-82,-75,-81,sul,P_8_2,3.92,12.08,Moto7
-84,-81,-87,-82,-90,-85,-80,-75,-81,sul,P_8_2,3.92,12.08,Moto7
-86,-80,-85,-83,-89,-84,-80,-79,-84,sul,P_8_2,3.92,12.08,Moto7
-83,-82,-87,-84,-85,-85,-78,-74,-80,sul,P_8_2,3.92,12.08,Moto7
-82,-78,-87,-85,-84,-83,-75,-73,-77,sul,P_8_2,3.92,12.08,Moto7
-82,-81,-85,-86,-86,-83,-75,-74,-79,sul,P_8_2,3.92,12.08,Moto7
-83,-83,-86,-84,-83,-82,-76,-73,-77,sul,P_8_2,3.92,12.08,Moto7
-85,-92,-89,-84,-87,-82,-89,-71,-70,oeste,P_8_2,3.92,12.08,Moto7
-85,-88,-88,-82,-89,-81,-90,-77,-73,oeste,P_8_2,3.92,12.08,Moto7
-84,-89,-88,-86,-88,-84,-87,-77,-73,oeste,P_8_2,3.92,12.08,Moto7
-83,-92,-86,-85,-86,-82,-86,-73,-79,oeste,P_8_2,3.92,12.08,Moto7
-85,-88,-89,-84,-90,-81,-87,-74,-75,oeste,P_8_2,3.92,12.08,Moto7
-86,-92,-91,-84,-92,-79,-89,-74,-77,oeste,P_8_2,3.92,12.08,Moto7
-87,-90,-92,-87,-92,-81,-86,-75,-78,oeste,P_8_2,3.92,12.08,Moto7
-88,-90,-88,-86,-89,-81,-89,-71,-71,oeste,P_8_2,3.92,12.08,Moto7
-86,-87,-93,-88,-84,-78,-87,-71,-72,oeste,P_8_2,3.92,12.08,Moto7
-83,-93,-92,-88,-85,-80,-88,-74,-70,oeste,P_8_2,3.92,12.08,Moto7
-83,-89,-94,-86,-83,-80,-88,-72,-69,oeste,P_8_2,3.92,12.08,Moto7
-84,-88,-95,-88,-84,-83,-85,-73,-67,oeste,P_8_2,3.92,12.08,Moto7
-82,-90,-88,-87,-89,-78,-85,-74,-70,oeste,P_8_2,3.92,12.08,Moto7
-84,-89,-92,-85,-87,-77,-89,-68,-69,oeste,P_8_2,3.92,12.08,Moto7
-84,-89,-89,-87,-86,-78,-86,-72,-71,oeste,P_8_2,3.92,12.08,Moto7
-81,-90,-89,-85,-84,-74,-83,-75,-77,oeste,P_8_2,3.92,12.08,Moto7
-83,-88,-87,-85,-82,-73,-86,-74,-78,oeste,P_8_2,3.92,12.08,Moto7
-84,-87,-88,-88,-82,-73,-87,-75,-75,oeste,P_8_2,3.92,12.08,Moto7
-85,-91,-90,-87,-87,-76,-83,-70,-72,oeste,P_8_2,3.92,12.08,Moto7
-82,-87,-90,-85,-88,-79,-83,-66,-71,oeste,P_8_2,3.92,12.08,Moto7
-83,-87,-89,-86,-89,-81,-83,-68,-73,oeste,P_8_2,3.92,12.08,Moto7
-85,-90,-85,-79,-91,-83,-89,-74,-71,oeste,P_8_2,3.92,12.08,Moto7
-86,-88,-86,-80,-93,-81,-89,-71,-69,oeste,P_8_2,3.92,12.08,Moto7
-89,-88,-85,-80,-96,-83,-92,-70,-68,oeste,P_8_2,3.92,12.08,Moto7
-90,-89,-88,-80,-94,-84,-89,-69,-67,oeste,P_8_2,3.92,12.08,Moto7
-91,-92,-88,-79,-91,-84,-94,-67,-67,oeste,P_8_2,3.92,12.08,Moto7
-90,-90,-88,-81,-91,-82,-91,-70,-67,oeste,P_8_2,3.92,12.08,Moto7
-91,-89,-88,-81,-91,-80,-91,-70,-66,oeste,P_8_2,3.92,12.08,Moto7
-91,-93,-87,-81,-94,-84,-91,-71,-66,oeste,P_8_2,3.92,12.08,Moto7
